session_id,surface_type,t,ax_g,ay_g,az_g,vert_accel_ms2,delta_ms2,pothole_label,event_type
bad_road,gravel,1750000143800,-0.09804,-0.14886,-0.97564,-0.1965,1.7969,0,normal
bad_road,gravel,1750000143850,-0.12822,-0.16044,-1.01654,0.2128,0.4093,0,normal
bad_road,gravel,1750000143900,-0.31671,0.09245,-0.50175,-3.763,-3.9758,0,normal
bad_road,gravel,1750000143950,-0.00118,-0.09645,-0.61248,-2.2948,1.4682,0,normal
bad_road,gravel,1750000144000,0.14766,-0.13679,-0.84891,0.0365,2.3313,0,normal
bad_road,gravel,1750000144050,-0.10645,0.23112,-0.66494,-1.4076,-1.4442,0,normal
bad_road,gravel,1750000144100,-0.10868,-0.06756,-0.3037,-3.9043,-2.4967,0,normal
bad_road,gravel,1750000144150,0.06158,0.00477,-0.85654,1.1189,5.0232,0,normal
bad_road,gravel,1750000144200,0.12263,-0.01321,-1.0431,2.3928,1.2739,0,normal
bad_road,gravel,1750000144250,0.12375,-0.04639,-1.09582,2.361,-0.0318,0,normal
bad_road,gravel,1750000144300,-0.20032,0.03717,-0.84722,-0.0509,-2.4119,0,normal
bad_road,gravel,1750000144350,-0.20943,-0.11343,-1.36261,4.0806,4.1316,0,normal
bad_road,gravel,1750000144400,-0.14958,0.01652,-0.95327,0.0163,-4.0643,0,normal
bad_road,gravel,1750000144450,0.18953,0.17206,-1.40358,3.4856,3.4693,0,normal
bad_road,gravel,1750000144500,0.03304,-0.06834,-0.87663,-1.335,-4.8206,0,normal
bad_road,gravel,1750000144550,-0.103,0.14776,-1.19507,1.488,2.823,0,normal
bad_road,gravel,1750000144600,0.02879,0.09517,-1.40695,2.8208,1.3329,0,normal
bad_road,gravel,1750000144650,0.17673,0.12472,-1.10743,-0.0392,-2.8601,0,normal
bad_road,gravel,1750000144700,-0.03009,0.14696,-0.73234,-2.97,-2.9308,0,normal
bad_road,gravel,1750000144750,-0.0148,0.2224,-1.12846,0.7981,3.7681,0,normal
bad_road,gravel,1750000144800,-0.11712,0.01089,-1.53337,3.6774,2.8792,0,normal
bad_road,gravel,1750000144850,0.15961,0.15822,-1.24066,0.7512,-2.9262,0,normal
bad_road,gravel,1750000144900,0.23407,0.10049,-1.30867,1.162,0.4108,0,normal
bad_road,gravel,1750000144950,0.02905,0.03086,-1.12121,-0.6545,-1.8164,0,normal
bad_road,gravel,1750000145000,-0.03604,-0.02168,-1.49085,2.3474,3.0018,0,normal
bad_road,gravel,1750000145050,-0.03698,0.01801,-0.67542,-4.489,-6.8363,0,normal
bad_road,gravel,1750000145100,-0.13574,-0.10664,-1.75724,4.9024,9.3914,0,normal
bad_road,gravel,1750000145150,0.05015,-0.02036,-0.57851,-5.3201,-10.2226,0,normal
bad_road,gravel,1750000145200,-0.04487,0.01042,-0.35432,-6.0098,-0.6897,0,normal
bad_road,gravel,1750000145250,-0.12133,0.03415,-1.0348,0.5601,6.5699,0,normal
bad_road,gravel,1750000145300,0.13462,0.00549,-1.53416,4.3445,3.7844,0,normal
bad_road,gravel,1750000145350,-0.14758,-0.0076,-1.29306,1.6084,-2.7361,0,normal
bad_road,gravel,1750000145400,0.11661,-0.0572,-1.12516,-0.0491,-1.6575,0,normal
bad_road,gravel,1750000145450,-0.19701,0.21735,-1.25395,1.0811,1.1302,0,normal
bad_road,gravel,1750000145500,0.09235,0.07095,-1.16308,0.061,-1.0201,0,normal
bad_road,gravel,1750000145550,-0.06057,0.10242,-1.02571,-0.9971,-1.0581,0,normal
bad_road,gravel,1750000145600,-0.00036,0.15494,-0.98696,-1.0732,-0.0761,0,normal
bad_road,gravel,1750000145650,-0.0712,0.13014,-0.49577,-4.6863,-3.6131,0,normal
bad_road,gravel,1750000145700,0.09735,0.05102,-1.75672,6.0523,10.7386,0,normal
bad_road,gravel,1750000145750,0.09036,0.03029,-1.48524,2.7236,-3.3287,0,normal
bad_road,gravel,1750000145800,0.08705,0.01328,-0.8335,-2.9248,-5.6484,0,normal
bad_road,gravel,1750000145850,0.04575,0.22097,-1.22545,0.8407,3.7655,0,normal
bad_road,gravel,1750000145900,0.15576,-0.06615,-1.43907,2.247,1.4062,0,normal
bad_road,gravel,1750000145950,-0.12706,0.11466,-1.19531,-0.0982,-2.3452,0,normal
bad_road,gravel,1750000146000,0.03907,0.00246,-0.45973,-5.8674,-5.7692,0,normal
bad_road,gravel,1750000146050,0.164,-0.11724,-1.24441,1.4991,7.3665,0,normal
bad_road,gravel,1750000146100,-0.06544,-0.09081,-0.94539,-1.1896,-2.6887,0,normal
bad_road,gravel,1750000146150,0.30177,0.05815,-0.61154,-3.3511,-2.1614,0,normal
bad_road,gravel,1750000146200,-0.03761,0.11068,-0.31033,-5.2271,-1.876,0,normal
bad_road,gravel,1750000146250,-0.01324,0.038,-1.5459,5.4993,10.7264,0,normal
bad_road,gravel,1750000146300,0.17064,-0.05085,-0.58318,-3.0551,-8.5544,0,normal
bad_road,gravel,1750000146350,-0.12939,0.07292,-0.26414,-5.0455,-1.9904,0,normal
bad_road,gravel,1750000146400,-0.08262,-0.02975,-1.22264,3.4996,8.545,0,normal
bad_road,gravel,1750000146450,-0.10412,0.0395,-1.47391,4.8004,1.3009,0,normal
bad_road,gravel,1750000146500,-0.17055,-0.12863,-0.94364,-0.2648,-5.0652,0,normal
bad_road,gravel,1750000146550,0.0136,0.04652,-1.05758,0.6118,0.8766,0,normal
bad_road,gravel,1750000146600,0.31669,-0.04369,-0.93421,-0.3623,-0.974,0,normal
bad_road,gravel,1750000146650,0.1239,-0.13966,-1.4496,3.7322,4.0944,0,normal
bad_road,gravel,1750000146700,-0.06542,0.04054,-1.09923,0.1516,-3.5805,0,normal
bad_road,gravel,1750000146750,-0.10393,0.00768,-1.29542,1.6843,1.5327,0,normal
bad_road,gravel,1750000146800,0.14751,0.00726,-1.39322,2.148,0.4637,0,normal
bad_road,gravel,1750000146850,-0.01526,-0.14754,-0.65691,-4.0502,-6.1982,0,normal
bad_road,gravel,1750000146900,-0.04809,0.18185,-0.49571,-4.524,-0.4738,0,normal
bad_road,gravel,1750000146950,0.1261,0.09133,-0.52879,-3.3103,1.2137,0,normal
bad_road,gravel,1750000147000,-0.04585,-0.05662,-1.25695,3.0059,6.3162,0,normal
bad_road,gravel,1750000147050,0.2577,0.14975,-1.17412,1.9259,-1.08,0,normal
bad_road,gravel,1750000147100,-0.06972,0.06861,-2.06453,8.3688,6.4429,0,normal
bad_road,gravel,1750000147150,-0.00591,0.14917,-1.00125,-1.5828,-9.9517,0,normal
bad_road,gravel,1750000147200,0.20255,0.19894,-1.00392,-1.1106,0.4722,0,normal
bad_road,gravel,1750000147250,-0.02838,0.05319,-0.64948,-3.8429,-2.7323,0,normal
bad_road,gravel,1750000147300,-0.03112,0.06506,-1.14801,0.8391,4.682,0,normal
bad_road,gravel,1750000147350,0.26093,0.12386,-0.85699,-1.4133,-2.2524,0,normal
bad_road,gravel,1750000147400,-0.04114,-0.05891,-0.86775,-1.3002,0.1131,0,normal
bad_road,gravel,1750000147450,0.06712,-0.10742,-0.94578,-0.3637,0.9365,0,normal
bad_road,gravel,1750000147500,0.18051,-0.15925,-0.82017,-1.1502,-0.7865,0,normal
bad_road,gravel,1750000147550,-0.10826,0.02325,-1.42461,3.6746,4.8248,0,normal
bad_road,gravel,1750000147600,-0.03089,0.01464,-1.06169,0.1279,-3.5467,0,normal
bad_road,gravel,1750000147650,-0.18533,0.03352,-1.17966,1.0649,0.937,0,normal
bad_road,gravel,1750000147700,-0.07358,-0.19681,-1.52132,3.5689,2.504,0,normal
bad_road,gravel,1750000147750,0.08091,-0.252,-1.40978,2.0378,-1.5311,0,normal
bad_road,gravel,1750000147800,-0.0547,0.12866,-0.71138,-3.9781,-6.0159,0,normal
bad_road,gravel,1750000147850,0.05811,-0.04373,-1.42188,2.4304,6.4085,0,normal
bad_road,gravel,1750000147900,0.09068,-0.13955,-0.83249,-2.6239,-5.0544,0,normal
bad_road,gravel,1750000147950,0.08917,-0.11824,-1.78355,5.3495,7.9734,0,normal
bad_road,gravel,1750000148000,-0.03288,0.05727,-1.29335,0.364,-4.9855,0,normal
bad_road,gravel,1750000148050,-0.10313,-0.11326,-0.84119,-3.187,-3.5509,0,normal
bad_road,gravel,1750000148100,-0.02584,-0.02952,-1.17773,0.0544,3.2414,1,pothole
bad_road,gravel,1750000148150,0.00759,0.00372,-1.08848,-0.6659,-0.7203,1,pothole
bad_road,gravel,1750000148200,-0.14461,-0.00571,-0.06518,-8.5105,-7.8446,1,pothole
bad_road,gravel,1750000148250,0.00966,0.21879,-1.24357,2.4304,10.9409,1,pothole
bad_road,gravel,1750000148300,0.05127,0.01339,-0.85795,-1.1066,-3.537,1,pothole
bad_road,gravel,1750000148350,-0.20695,0.23192,-0.79822,-1.1569,-0.0503,1,pothole
bad_road,gravel,1750000148400,0.0463,0.00982,-0.86394,-0.6074,0.5495,1,pothole
bad_road,gravel,1750000148450,-0.00695,0.1205,-1.38757,3.6807,4.2881,1,pothole
bad_road,gravel,1750000148500,0.07675,-0.231,-1.45163,3.4165,-0.2643,1,pothole
bad_road,gravel,1750000148550,0.07827,-0.01887,-0.08712,-7.9558,-11.3723,1,pothole
bad_road,gravel,1750000148600,-0.08697,-0.03008,-0.86401,-0.2663,7.6895,1,pothole
bad_road,gravel,1750000148650,-0.09055,0.04161,-1.14954,2.0384,2.3047,1,pothole
bad_road,gravel,1750000148700,-0.02615,0.01157,-1.8063,6.7698,4.7314,1,pothole
bad_road,gravel,1750000148750,-0.02239,0.20993,-0.88768,-1.7218,-8.4917,1,pothole
bad_road,gravel,1750000148800,-0.17282,-0.14978,-1.19463,1.0216,2.7434,1,pothole
bad_road,gravel,1750000148850,-0.12968,0.12687,-0.09326,-7.7575,-8.7791,1,pothole
bad_road,gravel,1750000148900,0.04888,-0.05298,-1.25207,2.7468,10.5043,1,pothole
bad_road,gravel,1750000148950,0.10397,-0.02316,-0.88975,-0.622,-3.3688,0,normal
bad_road,gravel,1750000149000,-0.1153,0.08178,-1.07268,0.9957,1.6177,0,normal
bad_road,gravel,1750000149050,-0.12662,0.03145,-1.1187,1.1633,0.1676,0,normal
bad_road,gravel,1750000149100,-0.05005,-0.21585,-0.82588,-1.35,-2.5133,0,normal
bad_road,gravel,1750000149150,0.05152,-0.09503,-0.84782,-0.9501,0.3998,0,normal
bad_road,gravel,1750000149200,-0.19718,0.00581,-0.96449,0.2362,1.1863,0,normal
bad_road,gravel,1750000149250,0.36227,-0.07133,-1.8322,7.0033,6.7671,0,normal
bad_road,gravel,1750000149300,-0.05671,-0.02766,-1.0121,-0.8915,-7.8949,0,normal
bad_road,gravel,1750000149350,0.20308,-0.11731,-1.27229,1.4203,2.3118,0,normal
bad_road,gravel,1750000149400,0.18757,0.03097,-1.02208,-0.8424,-2.2627,0,normal
bad_road,gravel,1750000149450,-0.01592,0.07227,-1.0515,-0.5323,0.3101,0,normal
bad_road,gravel,1750000149500,0.1263,0.09394,-1.16647,0.552,1.0844,0,normal
bad_road,gravel,1750000149550,0.15165,0.03992,-0.60235,-3.9443,-4.4964,0,normal
bad_road,gravel,1750000149600,0.04824,0.07092,-1.07308,0.4675,4.4118,0,normal
bad_road,gravel,1750000149650,0.14738,0.09147,-1.82783,6.3442,5.8767,0,normal
bad_road,gravel,1750000149700,-0.02469,0.30046,-1.13145,-0.3121,-6.6562,0,normal
bad_road,gravel,1750000149750,0.09994,-0.0541,-1.05351,-0.9888,-0.6768,0,normal
bad_road,gravel,1750000149800,0.05169,0.18543,-0.92993,-1.6547,-0.6659,0,normal
bad_road,gravel,1750000149850,-0.06876,0.08997,-0.2974,-6.3593,-4.7045,0,normal
bad_road,gravel,1750000149900,-0.01054,-0.01809,-0.68413,-2.1109,4.2483,0,normal
bad_road,gravel,1750000149950,-0.07709,0.03123,-0.97439,0.6158,2.7267,0,normal
bad_road,gravel,1750000150000,-0.06189,0.03133,-0.49811,-3.2267,-3.8424,0,normal
bad_road,gravel,1750000150050,-0.05303,0.08169,-1.53191,5.5436,8.7702,0,normal
bad_road,gravel,1750000150100,0.033,0.21647,-1.20886,1.9937,-3.5499,0,normal
bad_road,gravel,1750000150150,-0.0438,0.00662,-0.52772,-3.8671,-5.8608,0,normal
bad_road,gravel,1750000150200,0.08682,-0.21414,-0.61021,-2.4532,1.4139,1,pothole
bad_road,gravel,1750000150250,0.0903,0.06265,-0.60852,-1.9146,0.5386,1,pothole
bad_road,gravel,1750000150300,0.05242,-0.01262,-0.65633,-1.1798,0.7348,1,pothole
bad_road,gravel,1750000150350,-0.21793,0.08269,-1.0074,1.8732,3.053,1,pothole
bad_road,gravel,1750000150400,-0.0564,-0.15663,-1.11375,2.3007,0.4275,1,pothole
bad_road,gravel,1750000150450,-0.19595,0.0095,-0.94801,0.6132,-1.6875,1,pothole
bad_road,gravel,1750000150500,-0.07015,0.10226,-1.56408,5.2629,4.6498,1,pothole
bad_road,gravel,1750000150550,0.07328,-0.02888,-1.16872,1.0615,-4.2014,1,pothole
bad_road,gravel,1750000150600,-0.05837,-0.10107,-1.20117,1.1519,0.0903,1,pothole
bad_road,gravel,1750000150650,0.05187,-0.05239,-0.89683,-1.4882,-2.6401,1,pothole
bad_road,gravel,1750000150700,0.01058,0.04225,-0.4815,-4.4515,-2.9633,1,pothole
bad_road,gravel,1750000150750,-0.0692,0.09868,-0.26703,-5.2073,-0.7558,1,pothole
bad_road,gravel,1750000150800,-0.10643,0.05501,-1.22929,3.3945,8.6017,1,pothole
bad_road,gravel,1750000150850,-0.09285,0.12913,-1.17773,2.3389,-1.0556,1,pothole
bad_road,gravel,1750000150900,-0.15567,0.08702,-0.32867,-4.7141,-7.053,1,pothole
bad_road,gravel,1750000150950,-0.03308,0.02948,-1.55516,5.7077,10.4218,1,pothole
bad_road,gravel,1750000151000,0.08763,-0.0296,-1.02899,0.4139,-5.2937,1,pothole
bad_road,gravel,1750000151050,0.15516,-0.00036,-0.59393,-3.0337,-3.4476,0,normal
bad_road,gravel,1750000151100,0.07407,0.00419,-0.70323,-1.561,1.4726,0,normal
bad_road,gravel,1750000151150,-0.09329,-0.12069,-0.47695,-3.0156,-1.4546,0,normal
bad_road,gravel,1750000151200,0.10776,-0.07802,0.22964,-7.9137,-4.898,0,normal
bad_road,gravel,1750000151250,-0.00328,-0.08697,-1.51048,7.292,15.2056,0,normal
bad_road,gravel,1750000151300,0.13967,-0.2686,-1.02752,2.2494,-5.0425,0,normal
bad_road,gravel,1750000151350,0.14982,-0.01901,-1.52037,5.4903,3.2409,0,normal
bad_road,gravel,1750000151400,-0.0611,0.04904,-0.83759,-1.0426,-6.5329,0,normal
bad_road,gravel,1750000151450,-0.07868,-0.1388,-1.06845,1.0754,2.118,0,normal
bad_road,gravel,1750000151500,0.06381,0.01967,-1.48008,4.0387,2.9632,0,normal
bad_road,gravel,1750000151550,0.25433,0.05224,-0.65394,-3.1166,-7.1553,0,normal
bad_road,gravel,1750000151600,-0.09063,-0.01953,-1.14433,1.2132,4.3298,0,normal
bad_road,gravel,1750000151650,0.05008,0.21959,-1.44243,3.3909,2.1777,0,normal
bad_road,gravel,1750000151700,0.06904,0.2066,-1.04073,-0.3831,-3.774,0,normal
bad_road,gravel,1750000151750,-0.13034,-0.04169,-1.74519,5.1095,5.4926,0,normal
bad_road,gravel,1750000151800,0.18026,0.18009,-0.77364,-3.3773,-8.4868,0,normal
bad_road,gravel,1750000151850,0.0299,-0.30877,-1.02182,-0.8394,2.5379,0,normal
bad_road,gravel,1750000151900,-0.08821,0.03113,-0.57211,-4.2294,-3.3901,0,normal
bad_road,gravel,1750000151950,0.09797,0.06674,-1.06513,0.5251,4.7545,0,normal
bad_road,gravel,1750000152000,-0.03026,-0.18942,-0.97267,-0.2937,-0.8188,0,normal
bad_road,gravel,1750000152050,-0.04652,0.00615,-1.04193,0.2732,0.5669,0,normal
bad_road,gravel,1750000152100,0.11299,-0.14466,-0.91085,-0.7344,-1.0076,0,normal
bad_road,gravel,1750000152150,0.10735,0.06852,-0.88312,-0.8518,-0.1174,0,normal
bad_road,gravel,1750000152200,-0.11629,-0.00043,-1.06556,0.7254,1.5772,0,normal
bad_road,gravel,1750000152250,0.2176,-0.0766,-2.06016,8.4721,7.7467,0,normal
bad_road,gravel,1750000152300,0.05162,-0.12243,-1.54595,2.7078,-5.7643,0,normal
bad_road,gravel,1750000152350,0.12939,-0.16227,-0.87728,-3.002,-5.7098,0,normal
bad_road,gravel,1750000152400,-0.02015,-0.05891,-2.12755,7.2884,10.2904,0,normal
bad_road,gravel,1750000152450,0.02402,-0.15017,-0.96344,-3.2265,-10.5149,0,normal
bad_road,gravel,1750000152500,0.0325,-0.09001,-0.92881,-2.8797,0.3468,0,normal
bad_road,gravel,1750000152550,-0.20211,-0.02977,-2.12473,7.0504,9.9301,0,normal
bad_road,gravel,1750000152600,-0.11589,0.08437,-1.18557,-1.7306,-8.781,0,normal
bad_road,gravel,1750000152650,-0.23415,0.04759,-1.46922,0.925,2.6556,0,normal
bad_road,gravel,1750000152700,0.2399,0.00722,-1.11692,-2.0956,-3.0206,0,normal
bad_road,gravel,1750000152750,-0.04598,-0.0567,-1.08064,-1.9373,0.1583,0,normal
bad_road,gravel,1750000152800,0.0652,-0.04589,-0.41541,-6.7716,-4.8343,0,normal
bad_road,gravel,1750000152850,-0.07779,-0.00834,-1.52323,3.2741,10.0458,0,normal
bad_road,gravel,1750000152900,-0.11693,0.00051,-0.8842,-2.3753,-5.6495,0,normal
bad_road,gravel,1750000152950,0.13627,0.18762,-0.94933,-1.3767,0.9986,0,normal
bad_road,gravel,1750000153000,-0.11242,0.01664,-1.28143,1.4972,2.874,0,normal
bad_road,gravel,1750000153050,0.03468,-0.18566,-0.78618,-2.6749,-4.1721,0,normal
bad_road,gravel,1750000153100,0.13695,0.04365,-0.91901,-1.1028,1.5721,0,normal
bad_road,gravel,1750000153150,0.11462,-0.10266,-0.80855,-1.7117,-0.6089,0,normal
bad_road,gravel,1750000153200,0.00844,-0.14164,-1.2367,1.9833,3.695,0,normal
bad_road,gravel,1750000153250,0.029,0.06263,-1.0141,-0.2107,-2.194,0,normal
bad_road,gravel,1750000153300,0.05869,0.18351,-1.46037,3.3798,3.5905,0,normal
bad_road,gravel,1750000153350,0.0083,-0.04773,-0.78162,-2.651,-6.0308,0,normal
bad_road,gravel,1750000153400,0.00747,-0.07644,-2.01207,7.5416,10.1926,0,normal
bad_road,gravel,1750000153450,-0.01098,0.11109,-0.71287,-4.1576,-11.6992,0,normal
bad_road,gravel,1750000153500,0.0753,-0.08222,-1.29597,1.261,5.4186,0,normal
bad_road,gravel,1750000153550,-0.01547,-0.02717,-0.55505,-4.8226,-6.0836,0,normal
bad_road,gravel,1750000153600,-0.02695,-0.07875,-1.392,2.7208,7.5434,0,normal
bad_road,gravel,1750000153650,0.05625,-0.08098,-1.07535,-0.2931,-3.0139,0,normal
bad_road,gravel,1750000153700,-0.03332,0.02773,-0.6092,-3.924,-3.6309,0,normal
bad_road,gravel,1750000153750,-0.07062,-0.25191,-0.78083,-1.6437,2.2804,0,normal
bad_road,gravel,1750000153800,0.10359,-0.07326,-1.15965,1.5601,3.2038,0,normal
bad_road,gravel,1750000153850,0.20985,-0.05442,-0.57408,-3.2607,-4.8209,0,normal
bad_road,gravel,1750000153900,-0.05255,-0.09422,-1.34344,3.3298,6.5906,0,normal
bad_road,gravel,1750000153950,0.28541,-0.24395,-0.34856,-4.7145,-8.0443,0,normal
bad_road,gravel,1750000154000,0.01303,0.15027,-1.4767,4.5838,9.2983,0,normal
bad_road,gravel,1750000154050,-0.24142,-0.22888,-1.67067,5.4004,0.8166,0,normal
bad_road,gravel,1750000154100,0.07404,0.14364,-1.4376,2.3712,-3.0293,0,normal
bad_road,gravel,1750000154150,0.04377,0.15784,-0.94568,-1.9158,-4.287,0,normal
bad_road,gravel,1750000154200,-0.11182,0.05269,-0.56646,-4.5031,-2.5873,0,normal
bad_road,gravel,1750000154250,-0.03271,-0.01853,-1.53079,3.962,8.4651,0,normal
bad_road,gravel,1750000154300,-0.01551,-0.26243,-1.5241,3.2005,-0.7615,0,normal
bad_road,gravel,1750000154350,-0.16419,-0.12317,-0.83216,-2.8546,-6.0551,0,normal
bad_road,gravel,1750000154400,-0.16207,-0.17969,-0.62474,-3.8195,-0.9649,0,normal
bad_road,gravel,1750000154450,0.06334,-0.0923,-0.8228,-1.6567,2.1629,0,normal
bad_road,gravel,1750000154500,0.26349,-0.23984,-0.78681,-1.3716,0.2851,0,normal
bad_road,gravel,1750000154550,0.00857,0.14407,-0.3144,-5.1262,-3.7546,0,normal
bad_road,gravel,1750000154600,-0.04572,0.06423,-1.29682,3.678,8.8042,0,normal
bad_road,gravel,1750000154650,0.09053,0.01491,-1.12688,1.6516,-2.0264,0,normal
bad_road,gravel,1750000154700,0.00112,-0.06568,-0.62158,-2.6345,-4.2861,0,normal
bad_road,gravel,1750000154750,0.13245,0.03367,-0.51214,-2.9403,-0.3058,0,normal
bad_road,gravel,1750000154800,-0.05119,0.05663,-1.07675,2.0264,4.9667,0,normal
bad_road,gravel,1750000154850,0.04019,-0.26202,-1.19054,2.6555,0.6292,1,pothole
bad_road,gravel,1750000154900,-0.20923,0.02148,-0.73205,-1.5551,-4.2107,1,pothole
bad_road,gravel,1750000154950,-0.08156,-0.05118,-0.91414,0.1928,1.7479,1,pothole
bad_road,gravel,1750000155000,0.14169,0.07433,-0.51371,-3.0235,-3.2163,1,pothole
bad_road,gravel,1750000155050,0.17807,-0.10011,-1.15846,2.7348,5.7583,1,pothole
bad_road,gravel,1750000155100,0.07958,-0.02652,-1.13122,1.921,-0.8138,1,pothole
bad_road,gravel,1750000155150,-0.08462,0.1802,-1.76821,6.5218,4.6008,1,pothole
bad_road,gravel,1750000155200,-0.17212,-0.0536,-0.2868,-6.3705,-12.8923,1,pothole
bad_road,gravel,1750000155250,-0.08633,-0.01778,-1.90027,7.5521,13.9226,1,pothole
bad_road,gravel,1750000155300,-0.08768,0.13656,-0.30182,-6.4597,-14.0118,1,pothole
bad_road,gravel,1750000155350,-0.02256,-0.04326,-1.31062,2.694,9.1537,1,pothole
bad_road,gravel,1750000155400,-0.04467,0.04616,-0.90402,-1.0183,-3.7123,1,pothole
bad_road,gravel,1750000155450,0.02054,-0.04748,-1.43808,3.3556,4.3739,1,pothole
bad_road,gravel,1750000155500,-0.08499,0.07866,-1.10772,0.1299,-3.2257,1,pothole
bad_road,gravel,1750000155550,-0.20547,0.017,-0.59976,-3.7979,-3.9278,1,pothole
bad_road,gravel,1750000155600,-0.05423,0.0641,-1.65507,5.1482,8.9461,1,pothole
bad_road,gravel,1750000155650,-0.02067,-0.12496,-1.01481,-0.913,-6.0611,1,pothole
bad_road,gravel,1750000155700,0.15468,-0.08708,-1.05864,-0.3871,0.5259,0,normal
bad_road,gravel,1750000155750,-0.0352,0.03537,-0.82109,-2.1636,-1.7766,0,normal
bad_road,gravel,1750000155800,0.02571,0.03447,-0.44328,-4.6998,-2.5362,0,normal
bad_road,gravel,1750000155850,0.04398,0.22923,-0.33138,-4.525,0.1748,0,normal
bad_road,gravel,1750000155900,0.10468,0.03792,-0.88661,0.6661,5.1911,0,normal
bad_road,gravel,1750000155950,-0.07564,-0.04795,-1.22023,3.1146,2.4485,0,normal
bad_road,gravel,1750000156000,-0.04188,0.09878,-0.51805,-2.9656,-6.0803,0,normal
bad_road,gravel,1750000156050,0.07204,-0.21389,-0.33843,-3.773,-0.8074,0,normal
bad_road,gravel,1750000156100,-0.06785,-0.05899,-1.56842,6.6161,10.3891,0,normal
bad_road,gravel,1750000156150,-0.17417,0.13106,-0.83573,-0.3925,-7.0086,0,normal
bad_road,gravel,1750000156200,-0.04193,-0.2354,-0.11416,-5.9144,-5.5219,0,normal
bad_road,gravel,1750000156250,-0.10856,0.01304,-0.686,-0.3158,5.5985,0,normal
bad_road,gravel,1750000156300,0.10098,0.03668,-0.1323,-4.6729,-4.357,0,normal
bad_road,gravel,1750000156350,-0.1021,0.10958,-0.16703,-3.3471,1.3258,0,normal
bad_road,gravel,1750000156400,-0.13129,-0.01731,-1.48442,7.6337,10.9808,0,normal
bad_road,gravel,1750000156450,-0.13679,0.11839,-1.00679,2.411,-5.2226,0,normal
bad_road,gravel,1750000156500,0.17148,-0.10958,-1.33846,4.415,2.0039,0,normal
bad_road,gravel,1750000156550,-0.27063,0.06866,-0.77518,-0.6693,-5.0842,0,normal
bad_road,gravel,1750000156600,0.08533,-0.00525,-0.6204,-1.9541,-1.2848,0,normal
bad_road,gravel,1750000156650,-0.00405,0.06879,-1.02615,1.6695,3.6236,0,normal
bad_road,gravel,1750000156700,-0.17984,-0.06887,-0.76942,-0.5925,-2.262,0,normal
bad_road,gravel,1750000156750,0.05967,-0.03868,-0.5851,-2.0316,-1.4391,0,normal
bad_road,gravel,1750000156800,-0.00427,0.26664,-1.15908,3.0187,5.0503,0,normal
bad_road,gravel,1750000156850,-0.00745,0.22349,-0.68745,-1.2306,-4.2493,0,normal
bad_road,gravel,1750000156900,0.06549,0.28181,-0.68694,-0.8577,0.3729,0,normal
bad_road,gravel,1750000156950,0.09955,0.04562,-1.24502,3.412,4.2697,0,normal
bad_road,gravel,1750000157000,0.11832,0.08356,-1.04888,1.2606,-2.1514,0,normal
bad_road,gravel,1750000157050,-0.15048,-0.05869,-1.26897,2.642,1.3813,0,normal
bad_road,gravel,1750000157100,-0.03048,-0.19025,-0.51563,-3.7634,-6.4054,0,normal
bad_road,gravel,1750000157150,0.01947,-0.23718,-0.86972,-0.1273,3.6361,0,normal
bad_road,gravel,1750000157200,0.19764,-0.41943,-1.63519,6.1865,6.3138,0,normal
bad_road,gravel,1750000157250,0.19939,-0.00497,-1.4444,3.1782,-3.0083,0,normal
bad_road,gravel,1750000157300,0.10399,-0.14371,-0.47768,-4.9387,-8.1168,0,normal
bad_road,gravel,1750000157350,0.08325,-0.10282,-0.98734,-0.0274,4.9112,0,normal
bad_road,gravel,1750000157400,0.01094,-0.13562,-1.23683,1.9127,1.9401,0,normal
bad_road,gravel,1750000157450,0.16852,-0.10354,-1.31763,2.222,0.3093,0,normal
bad_road,gravel,1750000157500,0.09085,-0.08159,-1.04583,-0.4021,-2.6241,0,normal
bad_road,gravel,1750000157550,-0.28233,0.02248,-0.89936,-1.5637,-1.1616,0,normal
bad_road,gravel,1750000157600,0.06468,-0.04773,-1.16328,0.8934,2.4571,0,normal
bad_road,gravel,1750000157650,0.14073,0.09049,-1.02286,-0.3856,-1.279,0,normal
bad_road,gravel,1750000157700,-0.0582,0.0723,-0.60896,-3.5874,-3.2019,0,normal
bad_road,gravel,1750000157750,0.00504,-0.05195,-0.33762,-4.9644,-1.3769,0,normal
bad_road,gravel,1750000157800,-0.08471,0.13016,-1.04491,1.583,6.5474,0,normal
bad_road,gravel,1750000157850,-0.12015,-0.03895,-0.95884,0.6089,-0.9741,0,normal
bad_road,gravel,1750000157900,0.08558,-0.07691,-0.22901,-5.2488,-5.8578,0,normal
bad_road,gravel,1750000157950,0.04378,-0.13293,-1.24355,3.7946,9.0434,0,normal
bad_road,gravel,1750000158000,-0.0344,-0.16175,-1.10495,1.9779,-1.8166,0,normal
bad_road,gravel,1750000158050,0.29725,0.04633,-1.09627,1.5651,-0.4128,0,normal
bad_road,gravel,1750000158100,0.29336,0.17779,-2.10659,9.2305,7.6654,0,normal
bad_road,gravel,1750000158150,0.00567,-0.1706,-0.63757,-4.2545,-13.485,0,normal
bad_road,gravel,1750000158200,-0.11327,0.05261,-0.30794,-6.0668,-1.8123,0,normal
bad_road,gravel,1750000158250,-0.1789,0.09082,-0.83928,-0.6153,5.4515,0,normal
